dataset,index,text_sha256,label,source,format,split,tokens,lost_128,lost_192,lost_256,lost_384,lost_512
outputs/corpus-snapshot-v3/reviewed-export.json,332,5784017791059623a101b0a0f546ba03bdcd4ce6ca418996a02e94622e667992,organizacion_consecuencias_republicanas,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,177,49,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,333,1ddbb76d2e0ebda1cff4d1a61b16769b348a9640a8829beadede9dd653df20d2,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,267,139,75,11,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,334,fb830a0fa28021cee066729f14b88f114766bfbcd724ea1017b748d909a9e3b1,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,235,107,43,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,335,5a9c2ebe113c2e1b5faf935086aea919730aabf30ba7a5971ee27d41d2a172f0,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,350,222,158,94,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,336,8f296ea3f5442858c4204a5a5c36638a41b7b609f2e48fa0647fe4a2c3f3d853,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,268,140,76,12,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,337,7ea4512211ce889f31dddee23435966ad0aaddc5ba951610db19ceee2d724249,no_relevante,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,29,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,338,3e526e42b4e15ac004fccdac9469530267cba6790a77fc6ff1b340f9dfc22008,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,292,164,100,36,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,339,fb7e76833be4e4cc45b5c0a8eade27a154564f91c565a1a21cae0e7dc11ff894,no_relevante,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,39,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,340,37b54c5111fd0875a6f374479116cc4e1c74927b009708c1b8df646e0ec4924e,crisis_ideas_emancipadoras,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,244,116,52,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,341,ef2c2dcbb4bacb3d57c78833199c768fde97115af8f0e33616319e114152f6bd,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,280,152,88,24,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,342,e0b3eadc14d75fe12fbb327b5fdd7eacd131908323ce2ad6e3161b37beac8f29,no_relevante,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,82,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,343,99574febb34332fe9baec5606640071d705cea80b212c95d1d4049bc7808060d,contexto_colonial_antecedentes,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,267,139,75,11,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,344,1d945040df600b0831851a5adf4ab923025289dbeb7914302fe59bd88d28bcc5,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,311,183,119,55,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,345,027ea92442a7ae8843eb10d0795d7590145ae062f434c277a6e53b05af05acb8,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,295,167,103,39,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,346,879b004783ce39df60a4bab08611780fb2402bd207805f5047d294c1eea9b5ae,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,314,186,122,58,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,347,2857248f39eed1d1dad7292633b35190adf34426f111ede001b6390eafe58966,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,164,36,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,348,8ece1e902260899f5d8c60ea780164652ec302d4de46d1f2f9f22a59f8974179,participacion_social_regional,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,260,132,68,4,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,349,dcf8a99fee42add47057d08beef8be82a91faa511d250393a81de9954a25e367,crisis_ideas_emancipadoras,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,261,133,69,5,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,350,7c52fef6f0080f67200d9f6e9b5838982c4128c51ef1734a09df2b50f12b74de,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,330,202,138,74,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,351,9b09408f37fc0c429191f02a4a00efc7729574fe9a4b407095df70e9e46c6c2d,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,324,196,132,68,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,352,ca5de4e9f906c6e07e98c0e1758bbedbeab0f6ded16147e762bf2ef822ae7a0e,no_relevante,9fecbe5a-9fb2-4002-a088-8a2810db938e,pdf,train,300,172,108,44,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,353,626a645f97fb6e7960694c8d7310c3a8649d09988f81004a4747d3ba8b3d88cf,campanias_conflictos_militares,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,267,139,75,11,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,354,ae5ad843f904568084a67982e461a90314180e48d990810a39fbd7ae90acd586,liderazgos_diplomacia_proyectos,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,298,170,106,42,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,355,80ef1826d0615a87b0170fb9c2241e7e07f2c2a22b3582632effc19587e85379,no_relevante,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,67,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,356,fc52e29f89d168a8aaae6292f1c5f4bf478f9b7baccdaeb5b952abe4d86f83b3,participacion_social_regional,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,309,181,117,53,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,357,3f70462721479056b712dcfdf33213a007b09b909b9bcfaf9a513f54b5915ddf,liderazgos_diplomacia_proyectos,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,288,160,96,32,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,358,4b7b49a99cdb51c8811ebe4fabe721cd4651a1241ab0196c25bcb910a7687f1a,liderazgos_diplomacia_proyectos,0ea45102-057d-4bff-b527-f36326f66d33,pdf,train,289,161,97,33,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,359,e831d8b866da6f1a953c0775456e6f56ece4be8070433ac2b15e1ad5b9e13546,crisis_ideas_emancipadoras,15e52806-3d75-4117-937d-7c7eda594579,youtube,test,215,87,23,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,360,0d2e570fc6bbecb12f5638829ccd0828a26d1b414ba5675023c492bd9b43fe79,liderazgos_diplomacia_proyectos,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,230,102,38,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,361,60584413349e4125d6e60b7c77367e32fcd6a9fd1941959fefd0ca5ecf2441bb,organizacion_consecuencias_republicanas,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,251,123,59,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,362,83f3652cd09af1a49c66cdde3f2c4dc8871a8b21747a968ef81390e4d7a0d01e,no_relevante,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,314,186,122,58,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,363,5c82bcd8230fc6ab19ddb1fd40aafe432f10002c8894710b57afeb2b918496b4,no_relevante,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,302,174,110,46,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,364,28fbc641b7d4f94e23cbb4095c4a8dfb3473329bfe8cbfd50d5cf192baa0f3ca,no_relevante,b23a4bf1-b9f4-4c08-bb89-a4cf4a67e004,pdf,val,27,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,365,ff463ea24f3997826032fa8ff8cb90fbdb96008ad3a2fd768601e6988757968f,liderazgos_diplomacia_proyectos,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,172,44,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,366,a8af70177affa01a655d21011b8056d21ba81acb55913d6c0ef79f3c77d40793,liderazgos_diplomacia_proyectos,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,273,145,81,17,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,367,7bad099601050b96e78ce02dd0dacf72970700f3447252af3bc6e8a5867942e3,liderazgos_diplomacia_proyectos,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,269,141,77,13,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,368,cf977dc53ff5698c494d4ccc37e285ed5e4d684cde67a534baea81d522e5932c,organizacion_consecuencias_republicanas,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,285,157,93,29,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,369,c89417010108d545f355ae392cc4eb21c1e4aab5fda859efdd775b2ecfdbdb79,organizacion_consecuencias_republicanas,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,277,149,85,21,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,370,53ac26d65dd46181094287a41ee25e6ffde5599347f7cf25e3f54b45c0592b86,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,83,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,371,8163d9375d86d68cb35930cdf54404d180a87061393ede82021991d8d16bedcb,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,36,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,372,5ecb4910817f4958107ce62ade5c45f9bb8ccbc07076e6a92632ec9ed48216f2,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,149,21,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,373,f7b738c2a775ff4b0965b166b8340aea8da2685ef05e7aab360738b2e3fcfa91,crisis_ideas_emancipadoras,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,177,49,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,374,702ca4cc8d549dbf9e7dfa6bfd2bbe69d222955ca38a750322a10ca88f76cec8,liderazgos_diplomacia_proyectos,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,165,37,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,375,58328377d9bef36b00d392c0d33df1a815b9612cc120d07c48dd73e4387b2d56,liderazgos_diplomacia_proyectos,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,193,65,1,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,376,7be82955735576aaef2c3136660de6d188957a00bf6d4ea11f3d7caf8c563019,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,166,38,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,377,64adbf6072ee61430d56b3433aa1ec1bd3731c29c7b76bca3080dae5ea94a85d,liderazgos_diplomacia_proyectos,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,265,137,73,9,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,378,4326509c2811bdf4078aa68e5a0daf6a0dc6fb1c1dd804edf929a41bd2332681,organizacion_consecuencias_republicanas,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,256,128,64,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,379,4aea55b7e70b2f04d41ac6f02c739e63063c5258eafc8f945feac1e87d995981,organizacion_consecuencias_republicanas,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,257,129,65,1,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,380,50391eaef881a12abd1a2071caad1202dd0dcfa6a4372366ed9dde378ac93e25,organizacion_consecuencias_republicanas,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,262,134,70,6,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,381,acbf0eaf6472ab6b38439cddbccaaa98439414baca1040f57c8e517b1af4205a,organizacion_consecuencias_republicanas,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,277,149,85,21,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,382,05a9deccfd0fd28f3d03b593d0a70b7d328578d0ebe8c71a70ec5a8569ef095a,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,202,74,10,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,383,b4126a3cd6501f41181be0d43fabf13da04dbd1e0273505f4f51f475d4ea90ca,organizacion_consecuencias_republicanas,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,242,114,50,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,384,23f05908da412fcfd64a79c07a966dc5c227ed01f757394ce07fa008b2e5365c,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,179,51,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,385,1c5861feba28ecb78e6ef3f43bbd6c2644fe8a8491e45395410b69e131b6a9fc,liderazgos_diplomacia_proyectos,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,186,58,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,386,552f2763b47051ee14937b7bdb4de2b34a7f35ef63f424367193d4dccd3115d3,liderazgos_diplomacia_proyectos,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,180,52,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,387,a7672c452c7e55e82878ce19d806fe16812a4a031038c80dd225d4afb5e30143,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,46,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,388,57fa71ccfcda9662eb0f04db4e9cf03fb7d56c924aab049357b4e73e86ade72e,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,351,223,159,95,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,389,74f3016b115d2224bde91e9cfaf394d88956ca876c56086fef602b60fd9bc723,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,58,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,390,5e92a7664d9ec262b8e31403e98bcab52ef5ec9723560662309d9ec6ffb6f15b,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,414,286,222,158,30,0
outputs/corpus-snapshot-v3/reviewed-export.json,391,a7bd8a4ea3d5ec2ed297d78a78611431966248dfc21bd1632f88a59cdaa77ff1,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,73,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,392,e01da2e5b1895c4fb46daed5063068a9aa793ddc7b1dc43365019bef409fa8b7,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,335,207,143,79,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,393,6af687e87205f999daad0dd2de8cc56a25e749e30eb6fe4601a73be45f27e67b,no_relevante,4ca9c84a-627b-4027-8216-fdc07c506727,pdf,test,339,211,147,83,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,394,f967357d2f1a114e34c3e185aab4a7d950a5e0a3ff24077cec1eb7a909b96dcd,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,166,38,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,395,e73c13b93ad6c530b2bc7a091d80c25baa7b1d8eb9da84e9029abab99c39f482,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,172,44,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,396,5a3c096b34ec13c4e2f2ae5a83c47b7399a034e6682138fdaa86674266345d66,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,157,29,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,397,f28abb2f6163a45d5e9cfe5e1fb5e514976c0585e2093ca9f1e58fc94054433a,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,191,63,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,398,350014b4a522703a6c360c06893278828f56036e5643e9f8c2091b2e9a0ced0b,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,184,56,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,399,a09597cf267ae1441859d63f6dfdfd17c13a64f5e70394bda7e7b571f4581404,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,169,41,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,400,0c1b4c8adf59945bb1e0165f0ac194358be6c1c13bf0102462a9c2271daee784,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,161,33,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,401,9614e5338a6388057990e6528e8ff2fa6d33118dfefc4718b053efbb6105ecf4,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,168,40,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,402,cd07f9417f4fa59a997db7562098cb7da42035ce4a16b0bb7ee9aa92fc908665,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,178,50,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,403,8e6818682097648a3ea17ddc563cb99cb78e3601273c4839a0101d87064be98a,participacion_social_regional,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,161,33,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,404,2b4a56d5ccd1cf5a14f3a447c3e90702096abb4e8f28ffb06f28100d736f4ad3,liderazgos_diplomacia_proyectos,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,193,65,1,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,405,41c0e8ac3aee713050214b72b50dc1de2127a98cb1a2a88a9ac16449287fcbae,liderazgos_diplomacia_proyectos,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,188,60,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,406,6d1b00d3c76b86c3a1303c5a0199692306bcf4bfaf9bbd4eb34425037870c22d,contexto_colonial_antecedentes,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,187,59,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,407,a42e24111f197229ac1f7aeb527e857eb1fc336a25bbf77ac7fdd7fc5c09743f,liderazgos_diplomacia_proyectos,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,192,64,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,408,25753eef495a1031c8885c0bbc70a0f414cc17eaf2af822a2499209ec3724bff,liderazgos_diplomacia_proyectos,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,159,31,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,409,82f7529c8069bf251345fb2c55a56643951a41c5ac5e628795452b72c275333d,organizacion_consecuencias_republicanas,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,204,76,12,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,410,7f85da687571bafb2aa59053cc5ea72f15c296b7e774b816407e7e5520ac93cb,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,215,87,23,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,411,f5bed5ffed9bd3f70d11859b9791a81e089cace74cbd5cc2d473adbf976ac480,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,189,61,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,412,1405f6ded294991e0b98eca6e997b2bbf849df9963788f4ffd76e41580a3360b,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,194,66,2,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,413,9a3daf42050b1a34c12c1ffde62d952d8b80eb719f93587ac64f44f5b92fafe8,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,181,53,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,414,5a8ee077ecf96203b99a0c05d645efd0d3267fee95130b9acb6877695abea0a0,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,183,55,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,415,0aa4b98b4030be838dd6573c266467f745670542430cd1b82e42344acce160aa,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,146,18,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,416,ce038c55b9f6f57069dcc2ed649e1dcf554b8137ff46e887e708a7df25507eb5,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,192,64,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,417,41bd2fee3f14acd3993ef78e9012ea4ef5ba63d1f92258c2683aa5cfb5a23aee,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,171,43,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,418,df227b96dfb821bb53155db73ff4d5a9e285e95b98380e6b6ea29483777eb2cc,crisis_ideas_emancipadoras,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,212,84,20,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,419,ec2b5b7172a0808f21131a2e09814e48cdf95d68a2b5d7446e04a6f4171331e3,liderazgos_diplomacia_proyectos,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,170,42,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,420,847f496d3d70998b430583354d5b81b47a47e4944a870622450b8bfa147262e0,liderazgos_diplomacia_proyectos,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,196,68,4,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,421,7b00769a48c0e488f0f5b59cab6b969735845333d15b0889def8fd3cef791e23,organizacion_consecuencias_republicanas,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,201,73,9,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,422,9a5b4b11950da13df7ed70a8e5ba6932ad963fc37997ecefbfe81c3e25e6ebf3,organizacion_consecuencias_republicanas,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,200,72,8,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,423,bcd9e9f5e9f6350f36cbc0c3a5b9693c65d819eb8feaa5dc525878bc9b65054c,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,111,0,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,424,786e818e7cd4fca7ff3ba0f214dade6a43ab5934d537a34922861eca06fe1aac,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,177,49,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,425,a14df04dc9c78678f14ac6c5aff362bc7a920b9df05e3aa980f1d51eaca42463,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,210,82,18,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,426,ce6a906b0ffdb6fcba9a6b952a69b5703fad33dd038ee8de141552d195b96ec6,no_relevante,514f190e-5d01-497a-a6ef-648601cd8bdb,youtube,train,168,40,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,427,3002d21e1f715fcbce8188b653184f44c0c6547880348831ae4083f7b2c416f1,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,269,141,77,13,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,428,a6750d07dcb5ea40c37696561ebcbe0e11ea69cd57645a2c896934eed5537834,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,274,146,82,18,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,429,b80f69dd3cc158622e055921b4c96e6833abb072b133314af21597865ac4fd45,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,244,116,52,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,430,f3dd345dbbff1caf472674035f4c2e798e5f3769070bc1453c61660642b9947a,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,137,9,0,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,431,91de4cf790e6aea36d75ee817106b7f0bf18bd7ba96438179ef902f1ea69a324,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,258,130,66,2,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,432,1541c0146ebdd9ae4f225c6648cdeaef4d2bcddd43a4ccc2a43bd6a6a66707ee,liderazgos_diplomacia_proyectos,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,246,118,54,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,433,24b2e9d28a2d456541fcfbb31e12089f7173e86b4ae461736f3ec0cff4beabd6,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,273,145,81,17,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,434,e0a026bbaa4ed2c82b44b0aad17722cd2335f7c665adb5d0120a61b15b47f8c1,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,238,110,46,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,435,2bf75b05220a41579f0c85edb4e0f4f358cb6bc1b02a1e56700bf466a6bdb59a,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,257,129,65,1,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,436,0b085cab7ffa53051028c4d75e7b50bee78f64283b4af532b583555d2a5a1edf,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,240,112,48,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,437,86070254b6ee4fb13a7c4f03110b876f76ba42e4c2c1e9059ff1f82dcbfae8dd,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,319,191,127,63,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,438,a201e42fea56b78bf8b5bc0771d030d57d0ddf91da7c2f7470e6e6b6d434c74d,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,325,197,133,69,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,439,0bf62307a710879dbf9069ee9479cb600a4610bf7a7ecdc21c74cb4ba7262e96,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,283,155,91,27,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,440,adfa0f02e65f8ff226f0f41d2bb7af41a0b85b19d9e8229c3cc2dbe8a9b6db82,organizacion_consecuencias_republicanas,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,255,127,63,0,0,0
outputs/corpus-snapshot-v3/reviewed-export.json,441,0fd0865b6b49980faf6a75f7f6c2d137502b641b96e7472f7b224d485f2f5272,no_relevante,747ca90f-92fc-4d19-aec4-6dfc34c2917e,pdf,train,265,137,73,9,0,0
